Date,CIPLA.NS,HCLTECH.NS,INFY.NS,LT.NS,LUPIN.NS,MARUTI.NS,ONGC.NS,SUNPHARMA.NS,TECHM.NS,WIPRO.NS,NSE Index
10-08-2019,680.25,414.325012,566.075012,1022.466675,2044.400024,4353.75,171.766663,915.650024,563,221.175049,8189.700195
10-09-2019,689.549988,424.600006,583.700012,1030.93335,2055.600098,4276.350098,175.766663,906.200012,561.200012,222.131302,8143.600098
10-12-2019,676.349976,427.549988,561.450012,1036,2009.800049,4231.850098,175.600006,892,562.75,218.981308,8131.700195
10/13/2019,679.049988,414.950012,549.700012,1030.533325,2028.25,4273.850098,169.266663,881.599976,561,219.506302,8107.899902
10/14/2019,679.200012,416.774994,548.799988,1026.900024,2066.850098,4249.75,170,883.700012,548.049988,218.587555,8179.5
10/15/2019,670.950012,417.5,548.674988,1040.333374,2099.100098,4377.399902,173.433334,888,545.299988,216.412552,8238.150391
10/16/2019,679.450012,420.575012,547.450012,1069.966675,2052.949951,4447,176,890.5,545.799988,216.356308,8275.049805
10/19/2019,688.450012,428.875,555.974976,1053.866699,2073,4458.950195,171.899994,905.950012,541.599976,216.581299,8261.650391
10/20/2019,673.599976,432.149994,562.974976,1049.033325,2075.600098,4508.75,168.766663,902.549988,548.099976,214.425049,8251.700195
10/21/2019,678,431.524994,569.200012,1033.633301,2063.399902,4474.700195,168.96666,889,539.450012,216.693802,8295.450195
10/23/2019,682.200012,426.475006,574.950012,1006.866638,2079.300049,4380.899902,171.53334,884.599976,540.099976,212.906296,8260.549805
10/26/2019,681.25,431.774994,576.075012,1005.633362,2051.600098,4385.149902,170.96666,888.799988,542.650024,213.393799,8232.900391
10/27/2019,684.700012,433.825012,574.700012,996.5,1945.650024,4497,165.266663,908.650024,538.799988,215.662552,8171.200195
10/28/2019,696.049988,438.774994,576.599976,995.166687,1910.400024,4495.200195,167.866669,901.549988,549.549988,216.750061,8111.75
10/29/2019,691.549988,437.950012,572.525024,980.5,1920.25,4439.549805,167.233337,878.900024,549,215.475052,8065.799805
10/30/2019,690.450012,435.850006,567.724976,940.5,1928.900024,4449,164.633331,889.549988,539.150024,214.818802,8050.799805
11-02-2019,680.25,438.149994,565.599976,925.766663,1899.599976,4495.75,164.933334,865.349976,556.049988,215.681305,8060.700195
11-03-2019,675.400024,438.049988,572.75,915.533325,1874.550049,4482.549805,167.133331,868.549988,556.75,215.343796,8040.200195
11-04-2019,670.700012,440.799988,568.400024,912.06665,1857.150024,4520.549805,168.066666,852.5,542.900024,214.893799,7955.450195
11-05-2019,658.049988,438.75,561.450012,912.633362,1838.25,4526.600098,167.100006,815.950012,534.950012,214.068802,7954.299805
11-06-2019,658.150024,442.725006,569.150024,918.166687,1857.849976,4522.799805,167.633331,803.400024,533.450012,213.731308,7915.200195
11-09-2019,647.599976,441.25,567.299988,906.033325,1868.699951,4628.200195,166.199997,756.950012,532.400024,210.093796,7783.350098
11-10-2019,641.900024,425.649994,551.924988,898.93335,1790.400024,4712.700195,157.800003,731.950012,524.950012,208.518799,7762.25
11/13/2019,617.900024,421.700012,550.400024,887.466675,1777.800049,4619.799805,152.600006,740.599976,520.049988,206.812546,7806.600098
11/16/2019,625.799988,419.299988,540.099976,904.766663,1809.099976,4646.899902,153.433334,738.650024,515.950012,207.562546,7837.549805
11/17/2019,635.75,428.375,530.75,901.166687,1799.5,4632.25,154.899994,753.349976,523.5,208.443802,7731.799805
11/18/2019,629.75,422.825012,510,896.299988,1783.050049,4533.25,153.800003,753.75,516.700012,207.881302,7842.75
11/19/2019,635.650024,436.975006,523.900024,905.966675,1807.550049,4650.350098,155.333328,742.5,534.400024,208.781296,7856.549805
11/20/2019,646.849976,433.274994,526.200012,911.233337,1814.5,4737.899902,156.03334,725.849976,534.900024,213.637558,7849.25
11/23/2019,641.450012,431.875,526.849976,912.599976,1842.599976,4736.25,154.46666,717.099976,539,213.787552,7831.600098
11/24/2019,637.299988,433.100006,520.575012,894.366638,1860.900024,4639.899902,155.199997,706.200012,537.549988,211.443802,7883.799805
11/26/2019,634.549988,431.450012,526.200012,888.43335,1836.150024,4606.549805,156.566666,735.900024,529.599976,213.562546,7942.700195
11/27/2019,643.650024,436.274994,533.174988,910,1812.699951,4580.049805,156.933334,739.849976,534.299988,213.731308,7935.25
11/30/2019,643.650024,435.475006,543.950012,916.400024,1795,4555,156.100006,729.5,533.450012,213.731308,7954.899902
12-01-2019,648.549988,438.850006,539.5,909.900024,1811.550049,4556.200195,157.066666,729.25,542.150024,218.231308,7931.350098
12-02-2019,658.400024,429.825012,530.349976,902.666687,1870.800049,4618.799805,157.199997,731.799988,540,216.656311,7864.149902
12-03-2019,651.200012,425.575012,528.875,898.56665,1821.650024,4627.049805,153.133331,726.900024,542.599976,214.706299,7781.899902
12-04-2019,645.799988,418,524.525024,893.233337,1804.75,4600.350098,151.46666,755.400024,536.349976,213.487549,7765.399902
12-07-2019,645.200012,421.149994,523.125,894.099976,1831.650024,4564.200195,149.266663,777.349976,544.650024,216.018799,7701.700195
12-08-2019,642.599976,429.024994,522.200012,881.400024,1804.349976,4542.549805,143.833328,770.900024,530.700012,212.512558,7612.5
12-09-2019,623.799988,422.125,514.099976,867.133362,1759.949951,4479.100098,144.733337,759.150024,527.349976,211.987549,7683.299805
12-10-2019,636.799988,422.850006,523.674988,873.966675,1733.800049,4498.100098,146.53334,756.799988,538.75,211.912552,7610.450195
12-11-2019,639.25,420.299988,526.400024,857.166687,1740.150024,4480.75,143.566666,757.799988,536.950012,212.212555,7650.049805
12/14/2019,637.049988,420.424988,534.75,849.599976,1747.849976,4576.799805,142.266663,768.599976,543.650024,212.643799,7700.899902
12/15/2019,638.900024,422.600006,538.775024,855.466675,1792.900024,4620,145.199997,773.75,519.950012,209.587555,7750.899902
12/16/2019,638.650024,423.524994,547.924988,853.93335,1828.800049,4619.399902,151.100006,784.099976,523.349976,208.106308,7844.350098
12/17/2019,642.900024,430.225006,553.549988,864.133362,1822.5,4666.75,149.866669,802.25,530,208.537552,7761.950195
12/18/2019,642.099976,423.075012,541.575012,858.266663,1784.400024,4620.450195,148.833328,790.150024,523.25,207.825058,7834.450195
12/21/2019,643.700012,427.725006,551.724976,860.200012,1801.699951,4639.100098,153.633331,754.200012,521.849976,208.443802,7786.100098
12/22/2019,644.200012,424.625,541.875,853.466675,1785.199951,4617.200195,153.699997,763.700012,519.549988,208.293808,7865.950195
12/23/2019,647.450012,431.899994,550.424988,860.666687,1804.800049,4634.950195,157.03334,790.400024,518.049988,208.612549,7861.049805
12/24/2019,648.200012,430.149994,548.174988,863,1803.900024,4598.399902,155.899994,790.849976,516.950012,208.950058,7925.149902
12/28/2019,657.599976,433.850006,552.375,863.43335,1840.949951,4640,160.133331,811.599976,518.799988,210.543808,7928.950195
12/29/2019,653.849976,427.25,552.349976,859.700012,1846.75,4636.899902,159.833328,811.349976,518.950012,211.518799,7896.25
12/30/2019,653.200012,420.25,543.150024,855.666687,1836.5,4587.200195,159.933334,810.150024,525.150024,209.287552,7946.350098
12/31/2019,649.75,427.549988,552.700012,850.299988,1837.25,4621.950195,161.166672,820.150024,521.650024,209.962555,null
01-01-2020,655.349976,422.924988,552.625,859.466675,1845.25,4638.5,161.666672,815.549988,520.049988,208.668808,7791.299805
01-04-2020,645.650024,422.975006,539.450012,837.299988,1795.150024,4580.649902,158.699997,799.099976,516.400024,209.137558,7784.649902
01-05-2020,640.849976,421.399994,537.025024,837.93335,1783.050049,4566.950195,161.233337,800.5,521.900024,208.837555,7741
01-06-2020,652.099976,420.700012,534.674988,824.56665,1753.199951,4480.799805,158.366669,791.950012,525.099976,208.162552,7568.299805
01-07-2020,637.450012,412.524994,525.400024,804.266663,1717.5,4267.899902,151.066666,783.799988,510.799988,206.193802,7601.350098
01-08-2020,622.349976,414.174988,531.650024,786.06665,1712.849976,4214.75,153.433334,794.150024,522.150024,208.425049,7563.850098
01-11-2020,610.049988,407.274994,527.849976,782.233337,1700.949951,4272.399902,150.333328,782.25,507.299988,201.543793,7510.299805
01-12-2020,611.450012,405.024994,524.974976,786.099976,1700.099976,4269,147.566666,788.150024,507.399994,205.837555,7562.399902
1/13/2020,608.650024,413.200012,541.700012,771.166687,1666.150024,4291.25,148.800003,796.599976,504.450012,204.937546,7536.799805
1/14/2020,614.299988,414.424988,566.5,756.43335,1717.5,4248.25,148.833328,791.849976,514,204.468796,7437.799805
1/15/2020,609.099976,419.024994,569.950012,738.599976,1701.099976,4273.350098,146.300003,787.099976,520.549988,203.662552,7351
1/18/2020,591.049988,421.174988,565.950012,722.366638,1702.550049,4236.200195,142.933334,784.950012,517.400024,205.181305,7435.100098
1/19/2020,598.049988,419.125,569.825012,748.633362,1699.75,4198.149902,145.333328,793.900024,512.5,203.250046,7309.299805
1/20/2020,593.150024,420.950012,560.625,744.06665,1691.050049,4058.949951,142.199997,792.599976,507,203.456299,7276.799805
1/21/2020,580.25,417.625,568.525024,735.133362,1685.900024,3891.699951,138.199997,773.150024,507.350006,206.550049,7422.450195
1/22/2020,581.900024,419.625,568.125,761.466675,1721.25,4104.950195,144.166672,789.200012,514.25,206.287552,7436.149902
1/25/2020,580.599976,419.350006,568.825012,742.766663,1699.050049,4081.350098,146.433334,807.25,514.549988,205.143799,7437.75
1/27/2020,580.5,418,569.25,738.533325,1689.150024,4111.950195,145.600006,821.150024,503.049988,207.206299,7424.649902
1/28/2020,577.799988,422.25,564.799988,716.333313,1706.349976,4103.299805,146.600006,834.150024,500.049988,205.218796,7563.549805
1/29/2020,585.099976,432.875,582.450012,734.43335,1710.75,4095.850098,150.833328,872.950012,501.399994,211.050049,7555.950195
02-01-2020,599.450012,440.149994,586.674988,748.033325,1702.550049,3948.25,150.03334,872.299988,497.600006,213.056305,7455.549805
02-02-2020,574,436.325012,587.775024,747.93335,1705.800049,3874.949951,144.366669,835.150024,474.450012,212.718796,7361.799805
02-03-2020,562.049988,426.049988,578.849976,739.200012,1698.849976,3828.350098,142.03334,834.900024,472.200012,209.175049,7404
02-04-2020,550.400024,433.674988,589.875,757.133362,1652.800049,3794.649902,146.666672,835.599976,469.450012,209.981308,7489.100098
02-05-2020,570.150024,434.825012,587.349976,759.93335,1802.849976,3723.399902,146.633331,857.549988,475.100006,209.212555,7387.25
02-08-2020,566.849976,424.875,575.400024,753.533325,1820.900024,3732.550049,142.699997,835.650024,470.649994,204.375046,7298.200195
02-09-2020,555.849976,405.225006,553.825012,742.799988,1905.650024,3657.100098,145.433334,854.049988,448.25,201.093796,7215.700195
02-10-2020,538.599976,413.700012,554.275024,747.06665,1852.949951,3678.550049,142.333328,855.75,440.399994,199.200043,6976.350098
02-11-2020,540.849976,404,539.325012,728.266663,1791.150024,3541.449951,135.433334,830.400024,431.950012,193.950043,6980.950195
02-12-2020,528.599976,399.125,542.325012,702.43335,1756.300049,3549.649902,128.833328,847.349976,430,193.987549,7162.950195
2/15/2020,539.700012,413.549988,545.875,766.266663,1798.449951,3711.25,133.566666,850.200012,430.299988,197.156296,7048.25
2/16/2020,524.049988,412.149994,539.575012,736,1750.449951,3705.199951,133.300003,827.799988,422.850006,197.475052,7108.450195
2/17/2020,519.099976,412.399994,548.924988,748.299988,1730.400024,3749.149902,133.566666,855.799988,429.549988,197.606293,7191.75
2/18/2020,524.400024,421.975006,561.700012,766.43335,1776.75,3653.25,139.399994,870.450012,429.399994,202.987549,7210.75
2/19/2020,524.650024,425.774994,563.625,767,1788.949951,3579.149902,140.766663,864.200012,440.5,205.256302,7234.549805
2/22/2020,530.5,422.975006,563.325012,766.5,1810.550049,3520.800049,142.933334,882.450012,431.700012,203.531296,7109.549805
2/23/2020,522.599976,414.475006,561.950012,753.43335,1778.199951,3487.399902,143.066666,871.099976,428.600006,202.481293,7018.700195
2/24/2020,513.950012,405.524994,562.674988,741.93335,1761.400024,3489.699951,139.600006,854.549988,422.049988,200.231293,6970.600098
2/25/2020,519,404.375,555.150024,724.299988,1760.099976,3414.149902,144.166672,875.349976,416.299988,200.193802,7029.75
2/26/2020,524,412.325012,560.575012,740.43335,1726.75,3409.199951,144.03334,871.900024,417.75,198.937546,6987.049805
2/29/2020,514.150024,406.625,542.025024,717.333313,1754.550049,3236.5,129.399994,853.900024,415.549988,195.093796,7222.299805
03-01-2020,516.349976,416.075012,562.724976,749.299988,1761.5,3494.399902,127.666664,868.400024,432.25,200.793793,7368.850098
03-02-2020,525.599976,427.424988,578,758.599976,1781.900024,3612.649902,129.96666,851.849976,455.549988,202.331299,7475.600098
03-03-2020,527.099976,429.649994,584.650024,804.733337,1784,3608.649902,131.46666,870.900024,461.75,203.512543,7485.350098
03-04-2020,537.700012,417.700012,585.325012,795.466675,1780.199951,3555.100098,133.800003,856.799988,451.25,201.356293,7485.299805
03-08-2020,532.349976,407.625,581.724976,791.633362,1824.699951,3462.649902,134.566666,858.599976,448.850006,203.043793,7531.799805
03-09-2020,529.299988,407.825012,589.25,808.56665,1823.5,3576.399902,136.833328,860.900024,464.149994,201.806305,7486.149902
03-10-2020,533.950012,408.924988,571.25,790.766663,1820.949951,3627.199951,137.133331,865.049988,466.149994,200.943802,7510.200195
03-11-2020,534.599976,411.524994,571.5,790.43335,1856.150024,3641.199951,136.733337,868.200012,458.049988,202.125046,7538.75
3/14/2020,537.599976,413.950012,570.599976,789.466675,1869.199951,3648.149902,138.833328,862.200012,470.200012,202.818802,7460.600098
3/15/2020,525.049988,405.924988,567.200012,787.166687,1722.900024,3654.550049,138.266663,843.150024,460.299988,199.950043,7498.75
3/16/2020,531,407.450012,576.224976,788.799988,1750.199951,3667.350098,137.666672,835.75,465.799988,201.918793,7512.549805
3/17/2020,524.549988,407.649994,580.875,795.5,1674.300049,3635.449951,141.5,827.25,486.75,202.200043,7604.350098
3/18/2020,528.25,412.075012,596.700012,799.533325,1554.400024,3621.399902,143.066666,816,492.450012,206.718796,7704.25
3/21/2020,535.849976,411.274994,597.450012,818.766663,1535.199951,3669.550049,144.433334,836.450012,490.100006,208.668808,7714.899902
3/22/2020,535.299988,414.225006,594.974976,824.866638,1549.050049,3699.550049,144.066666,844.599976,484.200012,207.318802,7716.5
3/23/2020,532.799988,408.850006,603.900024,828.366638,1524.150024,3736,143.066666,846.200012,479.899994,208.406296,7615.100098
3/28/2020,524.200012,405.325012,602.450012,804.233337,1495.099976,3638.949951,142.633331,809.25,474.700012,208.556305,7597
3/29/2020,503.5,403.399994,598.625,795.966675,1401.550049,3729.949951,141.5,794.349976,467.600006,207.431305,7735.200195
3/30/2020,512.349976,410.299988,602.974976,818.700012,1475.300049,3727.449951,145.266663,811.700012,472.850006,210.731308,7738.399902
3/31/2020,511.950012,407.049988,609.150024,811.133362,1479.25,3716.300049,142.733337,820,474.950012,211.593796,7713.049805
04-01-2020,514.549988,410.200012,602.724976,825.266663,1464.849976,3723.199951,139.199997,815.099976,463.100006,210.806305,7758.799805
04-04-2020,514.299988,419.924988,621.849976,823.900024,1461.150024,3683.25,138.199997,815.049988,470.549988,212.343796,7603.200195
04-05-2020,503,421.625,609.900024,796.766663,1463.699951,3554.850098,137,800.799988,462.25,209.625046,7614.350098
04-06-2020,504.950012,419.375,600.349976,807.900024,1485.099976,3573.050049,137.399994,809.549988,453,209.325058,7546.450195
04-07-2020,506.399994,414.225006,590.75,788.599976,1509.75,3471,138.5,811.700012,444.450012,206.925049,7555.200195
04-08-2020,504.450012,416.549988,582.875,794.833313,1540.099976,3430.649902,137.433334,811.75,455.850006,206.081299,7671.399902
04-11-2020,502.149994,419.649994,591.950012,808.900024,1518.75,3478.649902,138.399994,817.299988,469.600006,212.156296,7708.950195
04-12-2020,501.950012,419.825012,591.099976,814.93335,1535.949951,3573.699951,140.899994,823.599976,464.450012,213.581299,7850.450195
4/13/2020,511.899994,418.774994,586.349976,823.266663,1548.900024,3731.600098,142.233337,833.049988,471.399994,219.337555,7914.700195
4/18/2020,524.099976,426.649994,619.349976,835.333313,1575,3718.949951,138.366669,837.799988,476.700012,220.725052,7914.75
4/20/2020,527.200012,420.600006,621.799988,843.966675,1572.599976,3670.050049,139.899994,828.549988,483.549988,225.468811,7912.049805
4/21/2020,532,423.125,613.150024,834.633362,1561,3705.300049,141.96666,832.900024,476.350006,209.568802,7899.299805
4/22/2020,531.349976,422.575012,605.625,843.400024,1558,3816.050049,144.066666,820.200012,479.899994,209.231308,7855.049805
4/25/2020,526.5,422.549988,607.924988,843.666687,1542.699951,3727.949951,141.53334,808.849976,472,207.168808,7962.649902
4/26/2020,540.5,424.899994,616.075012,854,1579.150024,3871.550049,142.866669,814.400024,475.5,207.918808,7979.899902
4/27/2020,540.200012,418.774994,620.075012,850.966675,1569.900024,3859.399902,147.866669,813.950012,479.25,210.000046,7847.25
4/28/2020,528.25,399.950012,604.575012,839.700012,1576.300049,3747.949951,144.566666,801.950012,480.149994,207.412552,7849.799805
4/29/2020,537,375.149994,604.049988,836.400024,1607.25,3794.649902,144.833328,811.299988,486.149994,207.881302,7805.899902
05-02-2020,540.650024,371.100006,600.525024,833.833313,1619.050049,3830.850098,145.166672,811.799988,477.200012,205.687546,7747
05-03-2020,536.849976,364.200012,588.900024,834.266663,1575.599976,3819.949951,143.53334,798.25,467.200012,203.943802,7706.549805
05-04-2020,533.200012,368.549988,594.424988,831.200012,1577.75,3811.550049,140.433334,804.200012,466.950012,202.500046,7735.5
05-05-2020,541.799988,366.450012,596.224976,849.233337,1603.599976,3836.850098,140.333328,810.450012,479.350006,203.662552,7733.450195
05-06-2020,537.349976,361.299988,590.75,840.299988,1586.849976,3818.949951,138.96666,804.400024,473.049988,199.912552,7866.049805
05-09-2020,536.549988,360.700012,599.525024,863.033325,1605.400024,3846.5,141.066666,805.299988,478.600006,202.125046,7887.799805
05-10-2020,537.049988,359.399994,606.400024,880.033325,1614.699951,3844.800049,138.600006,802.150024,482.700012,201.993805,7848.850098
05-11-2020,536.599976,354.375,600.924988,885.166687,1593.550049,3890.050049,136.833328,796.299988,473.899994,201.675049,7900.399902
05-12-2020,536.299988,357.350006,605,877.400024,1616.449951,3854.199951,137.53334,803.549988,481.200012,203.362549,7814.899902
5/13/2020,531.700012,361.575012,603.625,857.666687,1588.699951,3846.25,135.833328,795.049988,479.799988,202.368805,7860.75
5/16/2020,521.799988,359.475006,607.5,855.5,1603.849976,3881.600098,135.066666,797.849976,486.950012,202.800049,7890.75
5/17/2020,523.75,366.149994,607.125,860.733337,1613,3950.699951,140.166672,799.900024,483.799988,202.556305,7870.149902
5/18/2020,524.549988,371.125,604.924988,873.233337,1638.150024,3914.899902,142.833328,795.299988,484.75,202.331299,7783.399902
5/19/2020,512.700012,365.049988,602.875,844.06665,1655.449951,3926.600098,140.03334,792.5,484,203.606293,7749.700195
5/20/2020,507.100006,368.325012,600.799988,836.733337,1504.800049,3944.949951,142.066666,791.349976,475.850006,203.775055,7731.049805
5/23/2020,497.399994,366.774994,594,827.466675,1465.050049,3913.850098,138.766663,784.549988,476.450012,202.443802,7748.850098
5/24/2020,494.049988,369.625,593.875,828.099976,1465.150024,3924.199951,137.766663,772.299988,480.25,201.618805,7934.899902
5/25/2020,469.799988,374.674988,604.325012,861.06665,1472.349976,4060.949951,140.100006,785.450012,528.5,204.787552,8069.649902
5/26/2020,467.950012,370.450012,617.075012,982.766663,1469.949951,4118,144.03334,779.349976,542.299988,204.356308,8156.649902
5/27/2020,473.450012,378.799988,623.75,983.266663,1480.099976,4146.600098,142,824.950012,535.900024,204.525055,8178.5
5/30/2020,473.549988,373.774994,633.799988,991.400024,1467.849976,4071.75,142.300003,812.099976,543.549988,206.306305,8160.100098
5/31/2020,472.649994,369.899994,624.325012,982.366638,1474.75,4161.600098,140.5,762.75,540.349976,204.543808,8179.950195
06-01-2020,464.899994,367.274994,629.099976,976.700012,1490.25,4165.350098,140.433334,754.549988,540,207.937546,8218.950195
06-02-2020,468.100006,360.674988,630.775024,984.833313,1475.349976,4186.649902,141.866669,746.75,546.150024,202.650055,8220.799805
06-03-2020,465.200012,360.950012,633.450012,973.733337,1450.099976,4217.950195,141.233337,737.349976,551.700012,202.800049,8201.049805
06-06-2020,466.649994,362.299988,633.375,978.799988,1419.349976,4142,140.53334,724.400024,539.599976,200.662552,8266.450195
06-07-2020,468.350006,363.350006,628.700012,991.93335,1434.849976,4135.649902,141.96666,738.799988,536.299988,202.443802,8273.049805
06-08-2020,472.149994,371.75,619.049988,1007.466675,1430.800049,4160.100098,143.833328,738,535.650024,204.225052,8203.599609
06-09-2020,479.100006,376.524994,592.75,994.299988,1427.199951,4169.149902,147.100006,742.700012,534.450012,204.300049,8170.049805
06-10-2020,476.450012,375.524994,590.299988,991.799988,1437.449951,4111.5,145.46666,741.400024,537.549988,204.506302,8110.600098
6/13/2020,468.700012,376.825012,590.450012,977.43335,1452.550049,4134.75,142.166672,746.450012,534.099976,202.950043,8108.850098
6/14/2020,482.700012,376.200012,587.5,973.700012,1450.900024,4104.5,141.866669,753.700012,533.299988,203.662552,8206.599609
6/15/2020,490.049988,377.600006,594.974976,1009.200012,1463,4209.600098,142.46666,751.599976,540.900024,205.143799,8140.75
6/16/2020,486.649994,375.850006,593,996.133362,1466.199951,4084.100098,141.133331,754.599976,533.099976,206.212555,8170.200195
6/17/2020,486.450012,376.825012,589.75,986.833313,1464,4114.5,140.5,743.200012,535.25,207.018799,8238.5
6/20/2020,488.25,385.325012,604.375,1004.700012,1462,4133.200195,142.566666,739.849976,544.299988,208.893799,8219.900391
6/21/2020,483.399994,385.049988,603.049988,996.533325,1449.650024,4157.399902,145.03334,736.299988,535,210.375046,8203.700195
6/22/2020,482.450012,385.225006,599.75,994.366638,1461.900024,4151.350098,145.566666,740.049988,532.75,211.181305,8270.450195
6/23/2020,475.75,384.899994,605.799988,999.06665,1485.699951,4168.600098,145.666672,752.599976,531.349976,211.387558,8088.600098
6/24/2020,476.549988,370.924988,597.275024,953.733337,1462.900024,4070.050049,139.600006,754.75,507.049988,208.181305,8094.700195
6/27/2020,489.049988,367.524994,583.099976,977.833313,1479.150024,4025.100098,140.100006,773.75,504.649994,205.500046,8127.850098
6/28/2020,497.350006,356.600006,579.575012,982.700012,1544.699951,4078.699951,140.899994,765.099976,501,203.400055,8204
6/29/2020,502.450012,364.225006,588.424988,988.799988,1532.900024,4131.25,143.166672,770.299988,504.950012,207.956299,8287.75
6/30/2020,501,365.225006,585.400024,997.666687,1539.699951,4187.200195,144.199997,763.099976,505.75,209.231308,8328.349609
07-01-2020,508.600006,365.850006,586.200012,1028.43335,1552.849976,4165.399902,150,763.349976,511.399994,209.587555,8370.700195
07-04-2020,510.200012,374.174988,591.974976,1045.400024,1568.949951,4173.799805,154.699997,770.799988,519.099976,210.637558,8335.950195
07-05-2020,507,369.200012,587.724976,1050.733276,1562.900024,4173.350098,153.833328,774.5,515.25,211.856308,8337.900391
07-07-2020,514.299988,358.549988,578.625,1036.333374,1655.75,4141.100098,151.066666,778.200012,504.549988,209.850052,8323.200195
07-08-2020,520.299988,360.924988,579.099976,1021.766663,1639.150024,4161.799805,148.866669,777.5,502.950012,210.618805,8467.900391
07-11-2020,522,358.399994,587.525024,1039.866699,1669.099976,4272.049805,150,789,508.399994,213.318802,8521.049805
07-12-2020,515.700012,360.674988,588.275024,1045.333374,1673.75,4370.399902,151.933334,783.049988,507.200012,214.050049,8519.5
7/13/2020,514.599976,360,596.900024,1034.266724,1648.449951,4321.399902,156.100006,778.549988,506.549988,215.231308,8565
7/14/2020,511.950012,364.125,588.125,1042.966675,1661.050049,4428.299805,153.699997,768.549988,518.150024,213.975052,8541.400391
7/15/2020,516.400024,358.75,536.275024,1057.233276,1670.150024,4472.049805,153.5,770.400024,504.049988,207.937546,8508.700195
7/18/2020,506.950012,361.25,540.974976,1049.599976,1665.199951,4454.75,145.733337,776.700012,506.600006,206.981308,8528.549805
7/19/2020,505.799988,365.075012,543.474976,1048.533325,1693.900024,4485.700195,147.333328,782.400024,507.600006,205.968796,8565.849609
7/20/2020,517.849976,365,541.549988,1047.233276,1715.150024,4469.149902,149.266663,797.25,505.350006,202.068802,8510.099609
7/21/2020,515.849976,361.774994,539.950012,1038.366699,1686.550049,4413.700195,148.399994,794.200012,505.299988,203.250046,8541.200195
7/22/2020,520.400024,364.600006,536.224976,1049.333374,1701.25,4414.700195,148.300003,786.599976,504.899994,201.656296,8635.650391
7/25/2020,524.599976,370.200012,540.424988,1057.266724,1722.199951,4550.549805,151.199997,804,508.399994,203.568802,8590.650391
7/26/2020,523.549988,372.625,544.349976,1061.800049,1699.849976,4471.299805,149.566666,798.400024,502.5,204.787552,8615.799805
7/27/2020,523.150024,376.75,542.674988,1068.099976,1719.400024,4558.149902,148.833328,807.900024,504.25,205.931305,8666.299805
7/28/2020,520.650024,375.399994,538.75,1051.5,1704.949951,4763.5,147.566666,825.450012,485.549988,207.675049,8638.5
7/29/2020,527.400024,376.475006,536.924988,1039.233276,1739.849976,4757.600098,146.733337,829.950012,487.950012,204.393799,8636.549805
08-01-2020,524.049988,390.225006,542.625,995.799988,1724.349976,4866.25,145.866669,835.650024,490.149994,209.137558,8622.900391
08-02-2020,517.900024,400.375,541.900024,1002.233337,1701.949951,4986.049805,147.399994,828.900024,499.200012,206.100052,8544.849609
08-03-2020,529.450012,413.075012,542.450012,985.733337,1679.849976,4873.850098,145.833328,839.599976,496.899994,205.481308,8551.099609
08-04-2020,526.950012,411.924988,535.900024,979.43335,1657.650024,4889.649902,146.566666,848.549988,499.950012,205.575058,8683.150391
08-05-2020,533.25,410.875,534,1008.133362,1674.650024,4941.649902,150.633331,841.900024,495.049988,205.200058,8711.349609
08-08-2020,535.400024,409.549988,539.349976,1004.766663,1693.300049,4991.75,150.733337,832.799988,503.649994,205.875046,8678.25
08-09-2020,532.950012,408.424988,541.700012,1000.633362,1607.25,4960.850098,152.666672,829.349976,502.5,206.756302,8575.299805
08-10-2020,521.25,409.075012,541.174988,988.799988,1544.400024,4861.600098,152.699997,817.650024,497.200012,203.493805,8592.150391
08-11-2020,523.950012,412.274994,538.674988,983.133362,1580.5,4878.649902,154.266663,808.25,500.100006,203.625046,null
08-12-2020,515.950012,407.100006,531.275024,994.599976,1581.949951,4898.600098,155.733337,800.549988,493.350006,203.906296,8642.549805
8/16/2020,554.150024,396.174988,525.900024,1004.233337,1591.050049,4864.200195,156.800003,782.700012,482.950012,201.187546,8624.049805
8/17/2020,549.849976,392.274994,516.650024,1001.666687,1594.5,4889.850098,158.53334,785,474.649994,197.925049,8673.25
8/18/2020,552.650024,392.899994,511.700012,988.06665,1588.400024,4915.850098,160.899994,788.799988,469.5,196.912552,8666.900391
8/19/2020,556.799988,390.924988,510.649994,996.233337,1576.050049,4900.100098,161.066666,783.799988,473.200012,195.037552,8629.150391
8/22/2020,557.599976,386.125,507.725006,995.099976,1544.449951,4837.75,159.566666,770.099976,466.350006,193.312546,8632.599609
8/23/2020,555.650024,395.5,519.825012,984.766663,1555.900024,4833.799805,158.933334,762.349976,465.799988,194.850052,8650.299805
8/24/2020,567.200012,395.174988,528.700012,982.333313,1521.699951,4948.549805,160.666672,769.700012,467.049988,194.868805,8592.200195
8/25/2020,562.900024,399.024994,518.075012,969.766663,1522.150024,4933.700195,158.53334,764.950012,458.100006,189.000046,8572.549805
8/26/2020,567.25,389.375,510.125,951.466675,1512.099976,4920.899902,158.933334,755.25,459.950012,183.750046,8607.450195
8/29/2020,568,377.549988,511.399994,973,1479.849976,4927.399902,158.199997,759.299988,449.549988,179.550049,8744.349609
8/30/2020,576.099976,386.950012,520.200012,983.766663,1508.699951,5067.649902,161.133331,774.849976,462.950012,183.543793,8786.200195
8/31/2020,572.950012,389.274994,517.924988,1008.633362,1482.199951,5053.649902,157.53334,775.650024,468.799988,184.36879,8774.650391
